canonical_product_id,product,canonical_url,source_type,accessed_at,http_status,source_file
jawhar,Jawhar,https://jawhar.alphafoundr.com/privacy,policy,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
anki,Anki,https://docs.ankiweb.net/background.html,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
anki,Anki,https://docs.ankiweb.net/deck-options.html,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
anki,Anki,https://apps.ankiweb.net/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
anki,Anki,https://docs.ankiweb.net/syncing.html,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
anki,Anki,https://docs.ankiweb.net/importing/intro.html,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
anki,Anki,https://docs.ankiweb.net/exporting.html,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
quran-your-companion,Quran Your Companion,https://apps.apple.com/us/app/quran-your-companion/id6760555511,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
alifbee,AlifBee,https://www.alifbee.com/en,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
alifbee,AlifBee,https://help.alifbee.com/hc/en-us/articles/9421698273821--Placement-test,documentation,2026-09-11,403,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
alifbee,AlifBee,https://store.alifbee.com/products/alifbee-premium,pricing,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
alifbee,AlifBee,https://www.alifbee.com/en/price-page,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
alifbee,AlifBee,https://store.alifbee.com/collections/alifbee-premium-subscriptions,pricing,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
alifbee,AlifBee,https://help.alifbee.com/hc/en-us/articles/10240815640093--How-much-does-AlifBee-Kids-cost,documentation,2026-09-11,403,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quranpal,QuranPal,https://play.google.com/store/apps/details?id=com.synergisgt.quranpal,app_store,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
quranpal,QuranPal,https://quranpal.app/terms-and-conditions,policy,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
one4kids-tv,One4Kids TV,https://one4kids.tv/pages/home-2060,product,2026-09-11,200,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
one4kids-tv,One4Kids TV,https://one4kids.tv/join,product,2026-09-11,200,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
one4kids-tv,One4Kids TV,https://one4kids.net/one4kids-tv-landing-page/,product,2026-09-11,200,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
new-muslim-academy-uk,New Muslim Academy UK,https://newmuslim.co.uk/,product,2026-09-11,network_error,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
newmuslims-com-new-muslims-app,NewMuslims.com / New Muslims app,https://www.newmuslims.com/,product,2026-09-11,200,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
newmuslims-com-new-muslims-app,NewMuslims.com / New Muslims app,https://play.google.com/store/apps/details?id=com.newmuslims.sa.nmapp,app_store,2026-09-11,200,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
iera-muslim-now-new-muslim-training,iERA Muslim Now / New Muslim Training,https://newmuslim.iera.org/,product,2026-09-11,200,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
iera-muslim-now-new-muslim-training,iERA Muslim Now / New Muslim Training,https://newmuslim.iera.org/courses/,product,2026-09-11,200,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
iera-muslim-now-new-muslim-training,iERA Muslim Now / New Muslim Training,https://newmuslim.iera.org/learn-about-islam/,product,2026-09-11,200,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
new-muslim-academy,New Muslim Academy,https://www.newmuslimacademy.org/,product,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
new-muslim-academy,New Muslim Academy,https://www.newmuslimacademy.org/our-courses/,product,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
new-muslim-academy,New Muslim Academy,https://www.newmuslimacademy.org/faq-section/,documentation,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
first-steps-in-islam,First Steps in Islam,https://apps.apple.com/us/app/first-steps-in-islam/id6760339053,app_store,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
memorize-quran-hifz-app,Memorize Quran - Hifz App,https://play.google.com/store/apps/details?id=com.memorizequran.app,app_store,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
deen-in,Deen.in,https://apps.apple.com/us/app/deen-in/id6762373869,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
wird-quran-companion,Wird - Quran Companion,https://apps.apple.com/us/app/wird-quran-companion/id6791257820,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
hifz-ai-hifzai-app,Hifz AI (hifzai.app),https://hifzai.app/about,product,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
hifz-ai-hifzai-app,Hifz AI (hifzai.app),https://hifzai.app/quran-memorization-app,product,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
hifz-ai-hifzai-app,Hifz AI (hifzai.app),https://hifzai.app/privacy-policy,policy,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
openlearn-arabic,OpenLearn Arabic,https://www.open.edu/openlearn/education-development/introduction-arabic,product,2026-09-11,403,tool/build_competitor_landscape.mjs
quran-for-android,Quran for Android,https://github.com/quran/quran_android,product,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/islamic-superapps-2026-09-11.csv
quran-for-android,Quran for Android,https://android.quran.com/,product,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/islamic-superapps-2026-09-11.csv
quran-for-android,Quran for Android,https://android.quran.com/privacy.html,policy,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/islamic-superapps-2026-09-11.csv
beelinguapp,Beelinguapp,https://beelinguapp.com/,product,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
muslim-homeschool-app,Muslim Homeschool App,https://apps.apple.com/us/app/muslim-homeschool-app/id1614411646,app_store,2026-09-11,200,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
tandem,Tandem,https://tandem.net/,product,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
tandem,Tandem,https://tandem.net/en/pages/faq,documentation,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
muslim-pillars,Muslim Pillars,https://apps.apple.com/us/app/muslim-pillars-salah-quran/id1529761608,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
salah-learn-how-to-pray,Salah - Learn How to Pray,https://apps.apple.com/us/app/salah-learn-how-to-pray/id6771000609,app_store,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
prayer-teacher,Prayer Teacher,https://apps.apple.com/us/app/prayer-teacher-learn-salah/id6761936320,app_store,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
learn-salah-prayer-guide,Learn Salah - Prayer Guide,https://apps.apple.com/us/app/learn-salah-prayer-guide/id6759625943,app_store,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
iquran,iQuran,https://apps.apple.com/us/app/iquran-%D8%A7%D9%84%D9%82%D8%B1%D8%A2%D9%86-%D8%A7%D9%84%D9%83%D8%B1%D9%8A%D9%85/id285944183,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
iquran,iQuran,https://apps.apple.com/us/developer/beehive-innovations-services/id285944186,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
gardens-of-the-quran,Gardens of the Quran,https://play.google.com/store/apps/details?id=com.kalimalabs.riyadhquran,app_store,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
muslim-global,Muslim Global,https://apps.apple.com/ch/app/ummah-prayer-quran/id6761806544,app_store,2026-09-11,404,docs/research/competitors/islamic-superapps-2026-09-11.csv
salam-app,Salam App,https://apps.apple.com/us/app/salam-app-muslim-companion/id1629159763,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
salam-app,Salam App,https://www.salam.app/privacy-policy,policy,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
deen-quran-hadith-duas,"Deen - Quran, Hadith, Duas",https://apps.apple.com/us/app/deen-quran-hadith-duas/id1616229199,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
deen-quran-hadith-duas,"Deen - Quran, Hadith, Duas",https://www.deen.app/,product,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
pillars,Pillars,https://www.thepillarsapp.com/,product,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
pillars,Pillars,https://www.thepillarsapp.com/privacy,policy,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
pillars,Pillars,https://apps.apple.com/us/app/pillars-prayer-times-qibla/id1559086853,app_store,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
pillars,Pillars,https://thepillarsapp.com/privacy,policy,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
pillars,Pillars,https://thepillarsapp.com/faqs,documentation,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
pillars,Pillars,https://www.thepillarsapp.com/faqs,documentation,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
athan-utility,Athan Utility,https://apps.apple.com/us/app/athan-utility/id1076108131,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
huda,HUDA,https://apps.apple.com/us/app/huda-prayer-times-al-quran/id1483923871,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
islam360,Islam360,https://apps.apple.com/us/app/islam-360/id1498989420,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
islam360,Islam360,https://theislam360.com/,product,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
alhuda-online,AlHuda Online,https://alhudaonline.org/online-courses,product,2026-09-11,200,tool/build_competitor_landscape.mjs
quran-pro,Quran Pro,https://apps.apple.com/us/app/quran-pro-%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D9%86-%D8%A7%D9%84%D9%83%D8%B1%D9%8A%D9%85/id537070378,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
quranly,Quranly,https://www.quranly.app/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quranly,Quranly,https://www.quranly.app/privacy-policy,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quranly,Quranly,https://play.google.com/store/apps/details?id=com.quranly.app,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quranly,Quranly,https://www.quranly.app/blog/quranly-everything-you-need-to-know,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quranly,Quranly,https://apps.apple.com/us/app/quran-by-quranly/id1559233786,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
qariah,Qariah,https://qariah.app/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
hifz,HIFZ,https://gethifz.com/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
hifz,HIFZ,https://gethifz.com/support,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
mualim,Mualim,https://mualim-app.com/en,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
mualim,Mualim,https://apps.apple.com/us/app/mualim-master-the-quran/id6471001108,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
sadr,Sadr,https://sadr.app/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
sadr,Sadr,https://sadr.app/terms,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
sadr,Sadr,https://sadr.app/privacy,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
sadr,Sadr,https://apps.apple.com/us/app/sadr-quran-memorization/id6762648928,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
sadr,Sadr,https://sadr.app/?lang=en,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
sadr,Sadr,https://sadr.app/support-us,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://support.tarteel.ai/en/collections/15105266-tarteel-features,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://support.tarteel.ai/en/articles/12267535-can-i-use-tarteel-for-free,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://tarteel.ai/privacy,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://tarteel.ai/en/pricing,pricing,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://support.tarteel.ai/en/collections/15105282-troubleshooting-and-support,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://tarteel.ai/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://apps.apple.com/us/app/tarteel-ai-quran-memorization/id1391009396,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://support.tarteel.ai/en/articles/12414382-groups-and-leaderboards,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://support.tarteel.ai/en/articles/12414408-how-to-add-an-off-platform-session,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://support.tarteel.ai/en/articles/16557351-testing-faqs,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://tarteel.ai/en/family,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://support.tarteel.ai/en/collections/15105269-subscriptions-and-billing,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://apps.apple.com/us/app/tarteel-ai-quran-memorization/id1391009396?see-all=reviews,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tarteel,Tarteel,https://apps.apple.com/us/app/tarteel-ai-quran-memorization/id1391009396?platform=iphone&see-all=reviews,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tatbith,Tatbith,https://www.tatbith.app/,product,2026-09-11,200,tool/build_competitor_landscape.mjs
hifz-ai,Hifz AI,https://hifzai.app/ar,product,2026-09-11,200,tool/build_competitor_landscape.mjs
tasmi,Tasmi,https://www.tasmi.app/,product,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
quran-academy,Quran Academy,https://quranacademy.io/,product,2026-09-11,200,tool/build_competitor_landscape.mjs
hifzmate,HifzMate,https://hifzmate.com/,product,2026-09-11,200,tool/build_competitor_landscape.mjs
quran-explorer,Quran Explorer,https://apps.apple.com/us/app/quran-explorer/id451133186,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
quran-explorer,Quran Explorer,https://www.quranexplorer.com/,product,2026-09-11,500,docs/research/competitors/islamic-superapps-2026-09-11.csv
