"url","title","publisher","languages","formats","tracks","rights_statuses","http_status","reachable","final_url","content_type","last_modified","availability_class","verification_error","notes","source_files"
"https://qariah.app/Surah_Sajdah_Curriculum.pdf","Surah As-Sajdah curriculum","","unspecified","audio","quran","unknown-review-required","200","true","https://qariah.org/Surah_Sajdah_Curriculum.pdf","text/html","","reachable","","","muslingo-content-landscape-2026-09-10.md"
"https://qariah.org/","Qariah","","unspecified","audio","foundations; tajwid","terms-review-required","200","true","https://qariah.org/","text/html","","reachable","","Obtain permission for recitations and curriculum assets; Rights/reuse note: Obtain permission for recitations and curriculum assets; Source category: recitation","islamic-source-catalog-2026-09-10.csv; islamic-source-metadata-2026-09-10.json"
"https://qariah.org/terms","Terms of Use","","unspecified","audio","pedagogy","terms-review-required","200","true","https://qariah.org/terms","text/html","","reachable","","","agents/muslingo-competitive-pedagogy-2026-09-10.md"
"https://qc-dev.qurancomplex.gov.sa/quran-audios","King Fahd Complex audio library","King Fahd Glorious Quran Printing Complex","ar","video","arabic; quran; tajwid","terms-review-required","","false","https://qc-dev.qurancomplex.gov.sa/quran-audios","","","network-or-tls-error","fetch failed","Approved reciters, multiple riwayat and explicit institutional review of recordings; Rights/reuse note: Page explicitly permits listed digital recitations for general free use in apps, websites, radio and private/government works worldwide; retain source and file-specific terms; Source format: Government/official audio library","agents/video-audio-content-analysis-2026-09-11.md; agents/video-audio-source-expansion-2026-09-11.csv"
"https://qna.org.qa/en/news/news-details?date=24/06/2026&id=moehe-launches-digital-citizenship-curricula-for-students","Digital Citizenship Curricula for Grades 5 and 8","Qatar Ministry of Education and Higher Education","ar","course","arabic; foundations","terms-review-required","200","true","https://qna.org.qa/en/news/news-details?date=24/06/2026&id=moehe-launches-digital-citizenship-curricula-for-students","text/html; charset=utf-8","","reachable","","Government program; no open app-content reuse right stated; Rights/reuse note: Government program; no open app-content reuse right stated; Source format: Government school program","agents/foundations-curriculum-gap-analysis-2026-09-11.md; agents/islamic-curricula-expansion-2026-09-11.csv"
"https://qul.tarteel.ai/","Quranic Universal Library","Tarteel / QUL","unspecified","audio","arabic; quran; tajwid","terms-review-required","200","true","https://qul.tarteel.ai/","text/html; charset=utf-8","","reachable","","Rights/reuse note: Dataset-specific licenses; Scripts, translations, audio, Tajwid, morphology and metadata","agents/muslingo_quran_tajwid_sources_2026-09-10.csv"
"https://qul.tarteel.ai/docs","Documentation","Tarteel / QUL","unspecified","data","quran; tajwid","terms-review-required","200","true","https://qul.tarteel.ai/docs","text/html; charset=utf-8","","reachable","","Data model and resource guides; Rights/reuse note: Dataset-specific licenses","agents/muslingo_quran_tajwid_sources_2026-09-10.csv"
"https://qul.tarteel.ai/docs/datasets","Structural metadata/surah information/topics","Tarteel AI / upstream contributors","unspecified","data","quran","open-with-conditions","200","true","https://qul.tarteel.ai/docs/datasets","text/html; charset=utf-8","","reachable","","Per resource; Rights/reuse note: No blanket dataset license; CMS repository MIT covers code only; Source category: Quran metadata","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://qul.tarteel.ai/docs/faq","Quran script datasets","Tarteel AI / upstream publishers","unspecified","data; video; web","arabic; foundations; quran; tajwid","open-with-conditions; terms-review-required","200","true","https://qul.tarteel.ai/docs/faq","text/html; charset=utf-8","","reachable","","Downloads, self-hosting and commercial license cautions; Per resource; Per resource only; Per resource; assume no until verified; Rights/reuse note: Core licensing caveat; Rights/reuse note: No blanket data license; resource-specific rights apply; Rights/reuse note: No blanket license; QUL software MIT does not relicense translations; Rights/reuse note: QUL CMS code is MIT; downloaded datasets keep resource-specific upstream licenses. QUL FAQ explicitly tells users to inspect each resource license; no catalogue-wide data license; Rights/reuse note: QUL lists six downloadable morphology resources; catalogue does not expose one blanket license; upstream licenses must be retained; Source category: Quran data hub; Source category: Quran translations; Source category: Quranic morphology; Source category: Tafsir","agents/canonical-data-source-expansion-2026-09-11.csv; agents/muslingo_quran_tajwid_sources_2026-09-10.csv; agents/video-audio-content-analysis-2026-09-11.md"
"https://qul.tarteel.ai/docs/tutorial-recitation-end-to-end","Recitation tutorial","Tarteel / QUL","ar","audio; video","arabic; quran; tajwid","open-with-conditions; terms-review-required","200","true","https://qul.tarteel.ai/docs/tutorial-recitation-end-to-end","text/html; charset=utf-8","","reachable","","Explicit end-to-end guide, self-hosting model and word/ayah timing resources; Gapped/gapless audio and word/ayah timing; no hotlinking; Rights/reuse note: Dataset-specific licenses; MIT repository code does not license every dataset; FAQ warns to verify commercial rights; Rights/reuse note: Self-host licensed data; Source format: Developer audio/data library","agents/muslingo_quran_tajwid_sources_2026-09-10.csv; agents/video-audio-content-analysis-2026-09-11.md; agents/video-audio-source-expansion-2026-09-11.csv"
"https://qul.tarteel.ai/faq","FAQ","","unspecified","web","pedagogy","unknown-review-required","200","true","https://qul.tarteel.ai/faq","text/html; charset=utf-8","","reachable","","","agents/muslingo-competitive-pedagogy-2026-09-10.md"
"https://qul.tarteel.ai/resources/morphology","Roots/lemmas/stems/POS exports","Tarteel AI / upstream datasets","unspecified","data","arabic; foundations; quran","terms-review-required","200","true","https://qul.tarteel.ai/resources/morphology","text/html; charset=utf-8","","reachable","","Per resource; Rights/reuse note: QUL lists six downloadable morphology resources; catalogue does not expose one blanket license; upstream licenses must be retained; Source category: Quranic morphology","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://qul.tarteel.ai/resources/quran-script","Quran script datasets","Tarteel AI / upstream publishers","unspecified","data","quran","open-with-conditions","200","true","https://qul.tarteel.ai/resources/quran-script","text/html; charset=utf-8","","reachable","","Per resource only; Rights/reuse note: QUL CMS code is MIT; downloaded datasets keep resource-specific upstream licenses. QUL FAQ explicitly tells users to inspect each resource license; no catalogue-wide data license; Source category: Quran data hub","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://qul.tarteel.ai/resources/tafsir","Tafsir datasets","Tarteel AI / named tafsir owners","unspecified","data","quran","terms-review-required","200","true","https://qul.tarteel.ai/resources/tafsir","text/html; charset=utf-8","","reachable","","Per resource; Rights/reuse note: No blanket data license; resource-specific rights apply; Source category: Tafsir","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://qul.tarteel.ai/resources/translation","Translation datasets","Tarteel AI / named translators and publishers","unspecified","data","quran","open-with-conditions","200","true","https://qul.tarteel.ai/resources/translation","text/html; charset=utf-8","","reachable","","Per resource; assume no until verified; Rights/reuse note: No blanket license; QUL software MIT does not relicense translations; Source category: Quran translations","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://quran-api.lpmqkemenag.id/","API access","Lajnah Pentashihan Mushaf Al-Quran, Ministry of Religious Affairs Indonesia","unspecified","data","quran","open-with-conditions","200","true","https://quran-api.lpmqkemenag.id/","text/html","Mon, 19 May 2025 02:08:41 GMT","reachable","","Only with approved terms; Rights/reuse note: Access requires registration, formal request letter to LPMQ, activation and token; no blanket open license is presented; Source category: Quran text/translation/tafsir","agents/canonical-data-integration-analysis-2026-09-11.md; agents/canonical-data-source-expansion-2026-09-11.csv"
"https://quran.com/","Quran.com","","unspecified","data; web","foundations; quran","terms-review-required","200","true","https://quran.com/","text/html; charset=utf-8","","reachable","","Rights/reuse note: Use Quran Foundation APIs and applicable content licenses; Source category: quran-reader; Use Quran Foundation APIs and applicable content licenses","islamic-source-catalog-2026-09-10.csv; islamic-source-metadata-2026-09-10.json; islamic-source-seeds.json"
"https://quran.com/about-us?locale=en","About Us","Quran Foundation","ar","video; web","arabic; pedagogy; quran; tajwid","terms-review-required","200","true","https://quran.com/about-us?locale=en","text/html; charset=utf-8","","reachable","","Named nonprofit governance, world-renowned reciters, word-level audio and developer program; Nonprofit/waqf governance and product scope; Rights/reuse note: Developer terms govern API use, caching, attribution and commercial limitations; underlying recording rights vary; Rights/reuse note: Reference/attribution; Source format: Nonprofit recitation platform and API ecosystem","agents/muslingo-competitive-pedagogy-2026-09-10.md; agents/muslingo_quran_tajwid_sources_2026-09-10.csv; agents/video-audio-content-analysis-2026-09-11.md; agents/video-audio-source-expansion-2026-09-11.csv"
"https://quran.com/developers","Developers","","unspecified","web","pedagogy","unknown-review-required","200","true","https://quran.com/developers","text/html; charset=utf-8","","reachable","","","agents/muslingo-competitive-pedagogy-2026-09-10.md"
"https://quran.com/en/product-updates/new-study-mode-on-quran-com","New Study Mode on Quran.com","","unspecified","web","pedagogy; quran","unknown-review-required","200","true","https://quran.com/en/product-updates/new-study-mode-on-quran-com","text/html; charset=utf-8","","reachable","","","agents/muslingo-competitive-pedagogy-2026-09-10.md"
"https://quran.com/en/product-updates/updated-word-by-word-recitation-feature","Updated word-by-word recitation","","unspecified","audio","pedagogy; tajwid","unknown-review-required","200","true","https://quran.com/en/product-updates/updated-word-by-word-recitation-feature","text/html; charset=utf-8","","reachable","","","agents/muslingo-competitive-pedagogy-2026-09-10.md"
"https://quran.com/fa/about-the-quran","About the Quran experience","","unspecified","web","pedagogy; quran","unknown-review-required","200","true","https://quran.com/fa/about-the-quran","text/html; charset=utf-8","","reachable","","","agents/muslingo-competitive-pedagogy-2026-09-10.md"
"https://quran.com/learning-plans","","Quran.Foundation / Quran.com","ar; en","video","arabic; pedagogy; quran","terms-review-required","200","true","https://quran.com/learning-plans","text/html; charset=utf-8","","reachable","","Rights/reuse note: Quran.com developer/content terms apply; plan text is not automatically reusable; Short guided plans connected to trusted Quran text/audio and user progress; Source format: Structured digital learning collection","agents/video-audio-source-expansion-2026-09-11.csv"
"https://quran.mara.gov.om/","Electronic Quran teaching program","Oman Ministry of Endowments and Religious Affairs","ar","video","arabic; quran","terms-review-required","200","true","https://quran.mara.gov.om/","text/html; charset=UTF-8","","reachable","","Government operation, live lessons, motivational methodology and completion certificates; Rights/reuse note: No open reuse license found; government-site content not assumed reusable; Source format: Government live Quran platform","agents/video-audio-content-analysis-2026-09-11.md; agents/video-audio-source-expansion-2026-09-11.csv"
"https://quran.zayenha.com/?lang=en","","Zayenha Hub","ar; en","video","arabic; hifz; pedagogy; quran","terms-review-required","200","true","https://quran.zayenha.com/?lang=en","text/html;charset=UTF-8","","reachable","","Claims 1,076 verified cards, 42 tools, all 114 surahs and nine categories; path selection and hifz tools; Rights/reuse note: No clear open content license located; verification claims require source-level sampling; Source format: Interactive Quran learning platform","agents/video-audio-source-expansion-2026-09-11.csv"
"https://quranacademy.io/","Quran Academy","","unspecified","course","foundations; hifz; quran","terms-review-required","200","true","https://quranacademy.io/","text/html; charset=UTF-8","","reachable","","Rights/reuse note: Verify current terms before any integration; Source category: memorization; Verify current terms before any integration","islamic-source-catalog-2026-09-10.csv; islamic-source-metadata-2026-09-10.json; islamic-source-seeds.json"
"https://qurancentral.com/","","Quran Central / Muslim Central","ar","video","arabic; hifz; quran","terms-review-required","200","true","https://qurancentral.com/","text/html","","reachable","","600+ reciters claimed, ad-free playback, murattal/mujawwad and memorization features; Rights/reuse note: No blanket recording reuse license found; reciter rights may vary; Source format: Public audio platform","agents/video-audio-source-expansion-2026-09-11.csv"
"https://qurancomplex.gov.sa/category/moratal/hafs","Hafs recitation downloads","King Fahd Complex","unspecified","audio; web","foundations; quran; tajwid","terms-review-required","","false","https://qurancomplex.gov.sa/category/moratal/hafs","","","network-or-tls-error","fetch failed","Approved reciters and downloads; Rights/reuse note: Archive recording-level rights page; Rights/reuse note: Verify the grant for each exact recording and retain source and reciter attribution; Source category: quran-audio; Verify the grant for each exact recording and retain source and reciter attribution","agents/muslingo_quran_tajwid_sources_2026-09-10.csv; islamic-source-catalog-2026-09-10.csv; islamic-source-metadata-2026-09-10.json; islamic-source-seeds.json; muslingo-content-landscape-2026-09-10.md"
"https://qurancomplex.gov.sa/en/category/translations","Official translations catalogue","King Fahd Glorious Quran Printing Complex","unspecified","audio","quran","open-with-conditions","","false","https://qurancomplex.gov.sa/en/category/translations","","","network-or-tls-error","fetch failed","Permission/edition review required; Rights/reuse note: Official downloads are offered but no blanket open license covering every translation/audio edition was found; edition-specific rights must be checked; Source category: Quran translations","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://qurancomplex.gov.sa/en/kfgqpc/kfq-structure","organizational page","","unspecified","video","uncategorized","unknown-review-required","","false","https://qurancomplex.gov.sa/en/kfgqpc/kfq-structure","","","network-or-tls-error","fetch failed","","agents/video-audio-content-analysis-2026-09-11.md"
"https://qurancomplex.gov.sa/en/kfgqpc/vision","Vision and mandate","King Fahd Complex","unspecified","web","quran; tajwid","reference-or-link-only","","false","https://qurancomplex.gov.sa/en/kfgqpc/vision","","","network-or-tls-error","fetch failed","Rights/reuse note: Reference only; Safeguarding Quran text and translations","agents/muslingo_quran_tajwid_sources_2026-09-10.csv"
"https://qurancomplex.gov.sa/en/techquran/dev","platform","King Fahd Glorious Quran Printing Complex","unspecified","web","foundations; quran; tajwid","open-with-conditions; terms-review-required","","false","https://qurancomplex.gov.sa/en/techquran/dev","","","network-or-tls-error","fetch failed","Conditional; commercial terms not explicit; Conditional; intended app use is stated but monetized redistribution is not expressly licensed; Conditional; monetized reuse not explicit; Developer Quran text formats, metadata, riwayat and Tajwid reference materials; Not established; use as editorial reference unless licensed; Rights/reuse note: File-specific public-use status must be retained; Rights/reuse note: Official downloadable publication; no open-license or adaptation permission found; Rights/reuse note: Official page authorizes use in apps and research but publishes no named open license or derivative-use grant; Rights/reuse note: Official page explicitly offers files for desktop, mobile, browser, educational and publishing use; no standalone open-license text was found and printing is subject to the site's privacy policy; Rights/reuse note: Official page says approved content is provided to developers/researchers/publishers for application and research use; no explicit open license or AI clause found; Source category: Quran text; Source category: Quranic lexicon; Source category: Tafsir; Source category: Tajwid reference","agents/canonical-data-integration-analysis-2026-09-11.md; agents/canonical-data-source-expansion-2026-09-11.csv; agents/muslingo_quran_tajwid_sources_2026-09-10.csv"
"https://quranenc.com/en/home","Translation repository","QuranEnc","unspecified","web","foundations; quran; tajwid","terms-review-required","200","true","https://quranenc.com/en/home","text/html; charset=UTF-8","","reachable","","80+ languages; versioned translations; downloadable formats; Edition-specific conditions; preserve attribution, version and text integrity; Rights/reuse note: Edition terms apply; Rights/reuse note: Edition-specific conditions; preserve attribution, version and text integrity; Source category: quran-translation","agents/muslingo_quran_tajwid_sources_2026-09-10.csv; islamic-source-catalog-2026-09-10.csv; islamic-source-metadata-2026-09-10.json; islamic-source-seeds.json; muslingo-content-landscape-2026-09-10.md"
"https://quranenc.com/en/home/api","QuranEnc API and terms","QuranEnc / IslamHouse ecosystem","unspecified","audio; data","foundations; quran; tajwid","terms-review-required","200","true","https://quranenc.com/en/home/api","text/html; charset=UTF-8","","reachable","","Commercial status not explicitly stated; obtain confirmation for paid/freemium app; Endpoints; no modification; attribution/version/update duties; Rights/reuse note: Core legal evidence; Rights/reuse note: Republishing allowed only unmodified; identify publisher and QuranEnc; include version/transcript metadata; report notes; update to latest version; no inappropriate advertising; Rights/reuse note: Same published translation terms; audio recording rights are not separately detailed; Source category: Quran translation audio; Source category: Quran translations; Unclear; recording rights need written confirmation","agents/canonical-data-integration-analysis-2026-09-11.md; agents/canonical-data-source-expansion-2026-09-11.csv; agents/muslingo_quran_tajwid_sources_2026-09-10.csv"
"https://quranflow.org/","Program page","Quran Flow","ar; en","course; video; web","arabic; foundations; pedagogy; quran; tajwid","reference-or-link-only; restricted-or-permission-required; terms-review-required","403","false","https://quranflow.org/","text/html","","access-controlled-or-bot-protected","","Commercial curriculum; partnership or license required; Placement, coaching, circles and published level progression; Placement, four skill levels, coaching, circles and pricing; Rights/reuse note: Commercial benchmark; Rights/reuse note: Commercial curriculum; partnership or license required; Rights/reuse note: Policy grants limited personal use and prohibits derivatives/redistribution; Source category: tajwid; Source format: Coached audiovisual learning platform","agents/muslingo_quran_tajwid_sources_2026-09-10.csv; agents/video-audio-source-expansion-2026-09-11.csv; islamic-source-catalog-2026-09-10.csv; islamic-source-metadata-2026-09-10.json"
"https://quranflow.org/privacy-policies","Privacy/content-use terms","Quran Flow","unspecified","web","quran; tajwid","terms-review-required","403","false","https://quranflow.org/privacy-policies","text/html","","access-controlled-or-bot-protected","","Limited personal-use license; no derivatives or redistribution; Rights/reuse note: Core legal evidence","agents/muslingo_quran_tajwid_sources_2026-09-10.csv"
"https://quranicaudio.com/about","about","QuranicAudio.com / multiple recording publishers","unspecified","audio","quran; tajwid","restricted-or-permission-required","200","true","https://quranicaudio.com/about","text/html","","reachable","","No; Rights/reuse note: Personal use free; commercial use prohibited; files come from varied CDs/sites and publisher rules; Source category: Recitation audio","agents/canonical-data-integration-analysis-2026-09-11.md; agents/canonical-data-source-expansion-2026-09-11.csv"
"https://quranrevolution.com/","Quran Revolution","","unspecified","course; web","foundations; quran; tajwid","terms-review-required","403","false","https://quranflow.org/","text/html","","access-controlled-or-bot-protected","","Commercial curriculum; partnership or license required; Rights/reuse note: Commercial curriculum; partnership or license required; Source category: tajwid","islamic-source-catalog-2026-09-10.csv; islamic-source-metadata-2026-09-10.json; islamic-source-seeds.json"
"https://rabata.org/wp-content/uploads/2022/01/Student-Handbook-2022.pdf","Student Handbook","Ribaat Academic Institute","ar; en","course","arabic; foundations; quran","unknown-review-required","200","true","https://rabata.org/wp-content/uploads/2022/01/Student-Handbook-2022.pdf","application/pdf","Tue, 18 Jan 2022 01:54:14 GMT","reachable","","Materials are intellectual property and cannot be repurposed without written consent; Rights/reuse note: Materials are intellectual property and cannot be repurposed without written consent; Source format: Academic institute","agents/foundations-curriculum-gap-analysis-2026-09-11.md; agents/islamic-curricula-expansion-2026-09-11.csv"
"https://revealed.bayyinahtv.com/","Revealed","Bayyinah","ar","course; video; web","arabic; pedagogy; quran","terms-review-required","200","true","https://revealed.bayyinahtv.com/","text/html","Fri, 01 May 2026 09:55:18 GMT","reachable","","Free beginner playlist; full library USD 11/month or USD 112/year; named-country regional price USD 4.50/month or USD 45/year; Rights/reuse note: https://bayyinah.com/terms-and-conditions/; Source category: Quranic Arabic; Source format: Web app and video","agents/muslingo-competitive-pedagogy-2026-09-10.md; agents/muslingo_course_source_table_2026-09-10.csv; agents/muslingo_quranic_arabic_course_research_2026-09-10.md"
"https://riwaqalquran.com/all-instructors","instructors","","unspecified","video","uncategorized","unknown-review-required","403","false","https://riwaqalquran.com/all-instructors/","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","","agents/video-audio-content-analysis-2026-09-11.md"
"https://riwaqalquran.com/courses/recitation-with-tajweed","Riwaq Al Quran","Riwaq Al Quran","ar; en; ru","video","arabic; quran; tajwid","terms-review-required","403","false","https://riwaqalquran.com/courses/recitation-with-tajweed/","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: No open reuse license found; treat curriculum and recordings as proprietary; Source format: Live teacher audiovisual course; Ten published levels, talaqqi model, named teachers and explicit mastery-before-advance principle","agents/video-audio-content-analysis-2026-09-11.md; agents/video-audio-source-expansion-2026-09-11.csv"
"https://s3.us-east-1.amazonaws.com/unode1/assets%2Fassets%2F43421%2Fprospectus-amaujr.1691160495.pdf","AMAU Junior Prospectus","","unspecified","web","foundations","unknown-review-required","200","true","https://s3.us-east-1.amazonaws.com/unode1/assets%2Fassets%2F43421%2Fprospectus-amaujr.1691160495.pdf","application/pdf","Fri, 04 Aug 2023 14:48:17 GMT","reachable","","","agents/muslingo-islamic-studies-curricula-research.md"
"https://sadr.app/privacy","Privacy","","unspecified","web","pedagogy","reference-or-link-only","200","true","https://sadr.app/privacy","text/html; charset=UTF-8","","reachable","","","agents/product-benchmark-gap-analysis-2026-09-11.md"
"https://sadr.app/terms","Terms","","unspecified","web","pedagogy","reference-or-link-only","200","true","https://sadr.app/terms","text/html; charset=UTF-8","","reachable","","","agents/product-benchmark-gap-analysis-2026-09-11.md"
"https://safarpublications.org/help-center/islamic-studies/primary-islamic-studies-syllabus/can-i-print-or-reproduce-safar-publications-books-or-content","Learn about Islam Primary","Safar Publications","en","course; web","foundations; pedagogy","restricted-or-permission-required; terms-review-required","403","false","https://safarpublications.org/help-center/islamic-studies/primary-islamic-studies-syllabus/can-i-print-or-reproduce-safar-publications-books-or-content","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Copyrighted; reproduction or adaptation requires prior written permission; Copyrighted; written adaptation permission required; Rights/reuse note: Copyrighted; reproduction or adaptation requires prior written permission; Rights/reuse note: Copyrighted; written adaptation permission required; Source format: Publisher and academy","agents/islamic-curricula-expansion-2026-09-11.csv; agents/muslingo-islamic-studies-curricula-research.md"
"https://safarpublications.org/help-center/islamic-studies/primary-islamic-studies-syllabus/what-should-i-teach-after-textbook-6","secondary implementation","Safar Publications","en","course","foundations","restricted-or-permission-required","403","false","https://safarpublications.org/help-center/islamic-studies/primary-islamic-studies-syllabus/what-should-i-teach-after-textbook-6","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Copyrighted; written adaptation permission required; Rights/reuse note: Copyrighted; written adaptation permission required; Source format: Publisher and academy","agents/foundations-curriculum-gap-analysis-2026-09-11.md; agents/islamic-curricula-expansion-2026-09-11.csv"
"https://safarpublications.org/islamic-studies-primary","primary series","","unspecified","web","foundations; pedagogy","reference-or-link-only","403","false","https://safarpublications.org/islamic-studies-primary","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","","agents/muslingo-islamic-studies-curricula-research.md; agents/product-benchmark-gap-analysis-2026-09-11.md"
"https://safarpublications.org/product/islamic-studies-textbook-1-learn-about-islam-series","Islamic Studies: Textbook 1","","unspecified","web","foundations","unknown-review-required","403","false","https://safarpublications.org/product/islamic-studies-textbook-1-learn-about-islam-series","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","","agents/muslingo-islamic-studies-curricula-research.md"
"https://safarpublications.org/product/islamic-studies-workbook-3-learn-about-islam-series","Islamic Studies: Workbook 3","","unspecified","web","foundations","unknown-review-required","403","false","https://safarpublications.org/product/islamic-studies-workbook-3-learn-about-islam-series","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","","agents/muslingo-islamic-studies-curricula-research.md"
"https://safarpublications.org/terms-conditions","Journey2Jannah","Safar Publications","en","web","foundations; pedagogy","restricted-or-permission-required","403","false","https://safarpublications.org/terms-conditions","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Commercial platform; no open reuse right; permission required; Rights/reuse note: Commercial platform; no open reuse right; permission required; Source format: Digital learning platform","agents/islamic-curricula-expansion-2026-09-11.csv"
"https://sajda.com/","Sajda","","unspecified","web","foundations; pedagogy","unknown-review-required","200","true","https://sajda.com/en","text/html; charset=utf-8","","reachable","","Reference product behavior only; Rights/reuse note: Reference product behavior only; Source category: competitor","islamic-source-catalog-2026-09-10.csv; islamic-source-metadata-2026-09-10.json; islamic-source-seeds.json"
"https://sajda.com/en","Product home and Academy","","unspecified","course; web","foundations; pedagogy","unknown-review-required","200","true","https://sajda.com/en","text/html; charset=utf-8","","reachable","","Reference product behavior only; Rights/reuse note: Reference product behavior only; Source category: competitor","agents/muslingo-competitive-pedagogy-2026-09-10.md; islamic-source-catalog-2026-09-10.csv; islamic-source-metadata-2026-09-10.json"
"https://sajda.com/en/academy/prayer/shafi-men-english/dhuhr-prayer-fard","Dhuhr prayer course lesson","","unspecified","course","pedagogy","unknown-review-required","200","true","https://sajda.com/en/academy/prayer/shafi-men-english/dhuhr-prayer-fard","text/html; charset=utf-8","","reachable","","","agents/muslingo-competitive-pedagogy-2026-09-10.md"
"https://sajda.com/en/academy/ramadan/foundations/perseverance","Perseverance course lesson","","unspecified","course","pedagogy","unknown-review-required","200","true","https://sajda.com/en/academy/ramadan/foundations/perseverance","text/html; charset=utf-8","","reachable","","","agents/muslingo-competitive-pedagogy-2026-09-10.md"
"https://seekersguidance.org/","program overview","","ar","course","arabic; quran","unknown-review-required","200","true","https://seekersguidance.org/","text/html; charset=UTF-8","Thu, 10 Sep 2026 19:34:29 GMT","reachable","","","agents/muslingo_quranic_arabic_course_research_2026-09-10.md"
"https://seekersguidance.org/answers/general-counsel/what-is-the-belief-and-approach-of-seekersguidance-and-its-online-islamic-courses","belief and approach","","unspecified","course","foundations","unknown-review-required","200","true","https://seekersguidance.org/uncategorized/what-is-the-belief-and-approach-of-seekersguidance-and-its-online-islamic-courses/","text/html; charset=UTF-8","Fri, 17 Jun 2022 00:45:07 GMT","reachable","","","agents/foundations-curriculum-gap-analysis-2026-09-11.md; agents/muslingo-islamic-studies-curricula-research.md"
"https://seekersguidance.org/articles/teaching/seekershub-steps-curriculum","SeekersGuidance Curriculum","","unspecified","course","foundations","terms-review-required","200","true","https://seekersguidance.org/uncategorized/seekershub-steps-curriculum/","text/html; charset=UTF-8","Sat, 23 Jan 2021 09:52:33 GMT","reachable","","Reference structure; seek permission for course content; Rights/reuse note: Reference structure; seek permission for course content; Source category: islamic-studies","islamic-source-catalog-2026-09-10.csv; islamic-source-metadata-2026-09-10.json; islamic-source-seeds.json"
"https://seerah.page/","Citation-rich 61-event timeline","Independent seerah.page project","unspecified","data","foundations","restricted-or-permission-required","200","true","https://seerah.page/","text/html","","reachable","","No reuse grant; Rights/reuse note: Site exposes 396 citations and disagreement markers but no explicit reuse/API/commercial license was found; Source category: Seerah chronology","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://sifah.org/","Weekend Islamic School Curriculum","SIFAH","en","course","foundations","unknown-review-required","200","true","https://sifah.org/","text/html; charset=UTF-8","","reachable","","Copyrighted; no open licence found; Rights/reuse note: Copyrighted; no open licence found; Source format: School and publisher","agents/islamic-curricula-expansion-2026-09-11.csv"
"https://sifah.org/year-high-school","Weekend Islamic School Curriculum","SIFAH","en","course","foundations","unknown-review-required","200","true","https://sifah.org/year-high-school","text/html; charset=UTF-8","","reachable","","Copyrighted; no open licence found; Rights/reuse note: Copyrighted; no open licence found; Source format: School and publisher","agents/islamic-curricula-expansion-2026-09-11.csv"
"https://sina.birzeit.edu/qabas","Arabic lexicographic database","SinaLab, Birzeit University","ar","data","arabic","terms-review-required","200","true","https://sina.birzeit.edu/qabas","text/html; charset=utf-8","","reachable","","Rights/reuse note: Described in peer-reviewed publication as open source; exact dataset license was not reliably surfaced on the official page during verification; Source category: Arabic lexicon; Unconfirmed until license file obtained","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://sina.birzeit.edu/quran","Lemmatization and POS-tagged Quran corpus","SinaLab, Birzeit University","unspecified","data","arabic; foundations; pedagogy; quran","open-with-conditions","200","true","https://sina.birzeit.edu/quran/","text/html; charset=UTF-8","Sun, 21 Jun 2026 19:30:47 GMT","reachable","","Potentially yes but exact official license must be obtained; Rights/reuse note: Official page calls it downloadable/open-source in the paper but the landing page does not display the exact license text; a third-party preserved copy reports CC BY 4.0, which is not sufficient production proof; Source category: Quranic morphology","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://store.alifbee.com/ar/products/alifbee-premium","AlifBee Premium","","unspecified","web","pedagogy","unknown-review-required","200","true","https://store.alifbee.com/products/alifbee-premium","text/html; charset=utf-8","","reachable","","","agents/muslingo-competitive-pedagogy-2026-09-10.md"
"https://store.alifbee.com/products/alifbee-premium","Arabic From A to Z and Quranic curriculum","AlifBee","ar","course","arabic; pedagogy; quran","reference-or-link-only; terms-review-required","200","true","https://store.alifbee.com/products/alifbee-premium","text/html; charset=utf-8","","reachable","","About 20% free; store options start at AED 19 for one week; longer prices vary; Rights/reuse note: https://www.alifbee.com/en/terms-conditions; Source category: MSA app; Source format: Web iOS and Android","agents/muslingo_course_source_table_2026-09-10.csv; agents/muslingo_quranic_arabic_course_research_2026-09-10.md; agents/product-benchmark-gap-analysis-2026-09-11.md"
